id,variant_id,product_name,product_type,product_code,sku,category,brand,price,cost_price,base_unit,unit_quantity,tax_rate (%),product_description,variant_name,variant_sku,variant_product_code,variant_cost_price,variant_price,variant_qty,variant_status
805,,Crimson Kalka Saree,single,6224425670,VSINS058,Normal Saree,Vyla,5990,4990,pcs,4,0,,,,,,,,
806,,Autumn Maze Saree,single,9927676159,VSINS059,Normal Saree,Vyla,5490,4490,pcs,3,0,,,,,,,,
807,,Teal Warli Saree,single,7138098507,VSINS060,Normal Saree,Vyla,5890,4890,pcs,1,0,,,,,,,,
808,,Pastel Rosette Saree,single,6438632179,VSINS061,Normal Saree,Vyla,5990,4990,pcs,12,0,,,,,,,,
809,,Dark Ivy Saree,single,1893624500,VSINS062,Normal Saree,Vyla,5990,4990,pcs,6,0,,,,,,,,
810,,Earthy Collage Saree,single,0489825174,VSINS063,Normal Saree,Vyla,5690,4690,pcs,12,0,,,,,,,,
811,,Royal Fern Saree,single,2568152419,VSINS064,Normal Saree,Vyla,5690,4690,pcs,6,0,,,,,,,,
812,,Shahi Crackle Saree,single,8004528310,VSINS065,Normal Saree,Vyla,5990,4890,pcs,2,0,,,,,,,,
813,,Saffron Skies Saree,single,5483891877,VSINS066,Normal Saree,Vyla,4790,3790,pcs,2,0,,,,,,,,
814,,Teal Shimmer Floral Saree,single,9670660276,VSINS067,Normal Saree,Vyla,4890,3890,pcs,10,0,,,,,,,,
815,,Volcanic Rose Saree,single,0910749762,VSINS068,Normal Saree,Vyla,4490,3490,pcs,1,0,,,,,,,,
816,,Olive Frond Saree,single,5556818048,VSINS069,Normal Saree,Vyla,4890,3890,pcs,1,0,,,,,,,,
817,,Peony Mist Saree,single,8971208709,VSINS070,Normal Saree,Vyla,4890,3890,pcs,1,0,,,,,,,,
818,,Mint Lotus Saree,single,5621307235,VSINS071,Normal Saree,Vyla,4590,3590,pcs,5,0,,,,,,,,
819,,Rustic Meadow Saree,single,0585348180,VSINS072,Normal Saree,Vyla,4590,3590,pcs,6,0,,,,,,,,
820,,Lavender Mist Saree,single,4003951987,VSINS073,Normal Saree,Vyla,4990,3990,pcs,10,0,,,,,,,,
821,,The Bengal Copper Saree,single,3857822484,VSINS074,Normal Saree,Vyla,4990,3990,pcs,1,0,,,,,,,,
822,,Charcoal Madhubani Saree,single,7990277556,VSINS075,Normal Saree,Vyla,4490,3490,pcs,6,0,,,,,,,,
823,,Kaira Ajrakh Saree #,single,9377716721,VSINS076,Normal Saree,Vyla,4990,2990,pcs,2,0,,,,,,,,
825,,Lagoon Mosaic Saree #,single,6749373104,VSINS078,Normal Saree,Vyla,4890,2890,pcs,3,0,,,,,,,,
826,,Lilac Orchard Saree @,single,3100818842,VSINS079,Normal Saree,Vyla,3490,2490,pcs,4,0,,,,,,,,
827,,Madras Matrix Saree *#,single,0175813805,VSINS080,Normal Saree,Vyla,3990,2990,pcs,5,0,1 pec damage *,,,,,,,
828,,Frozen Fronds Saree,single,6624347218,VSINS081,Normal Saree,Vyla,2390,1390,pcs,16,0,,,,,,,,
829,,Cathedral Frond Saree,single,1813938392,VSINS082,Normal Saree,Vyla,3490,2490,pcs,5,0,,,,,,,,
830,,The Tussar Grid Saree,single,9739168919,VSINS083,Normal Saree,Vyla,3990,2990,pcs,4,0,,,,,,,,
831,,Shadowed Ikat Saree,single,4409233227,VSINS084,Normal Saree,Vyla,3690,2690,pcs,5,0,,,,,,,,
832,,Blossom Cascade Saree,single,1670037941,VSINS085,Normal Saree,Vyla,3190,2190,pcs,7,0,,,,,,,,
833,,Frosted Bloom Saree,single,6203859426,VSINS086,Normal Saree,Vyla,2890,1890,pcs,4,0,,,,,,,,
834,,Royal Bandhani Grid Saree,single,2079539086,VSINS087,Normal Saree,Vyla,4990,3990,pcs,1,0,,,,,,,,
835,,Monochrome Mosaic Saree,single,0115803048,VSINS088,Normal Saree,Vyla,4290,3290,pcs,1,0,,,,,,,,
836,,Bhadini Crimson Saree,single,2344135109,VSINS089,Normal Saree,Vyla,3790,2790,pcs,10,0,,,,,,,,
837,,The Graffiti Frond Saree #,single,5560924769,VSINS090,Normal Saree,Vyla,4990,3990,pcs,4,0,,,,,,,,
838,,Ruby Heritage Saree #,single,1115684947,VSINS091,Normal Saree,Vyla,4490,3490,pcs,4,0,,,,,,,,
839,,Blushing Rose Saree,single,9228752345,VSINS092,Normal Saree,Vyla,3690,2690,pcs,4,0,,,,,,,,
840,,Tamizh Kattam Saree,single,4209358628,VSINS093,Normal Saree,Vyla,3790,2790,pcs,8,0,Old quntity 7,,,,,,,
841,,Mandala Mist Saree *,single,7953825744,VSINS094,Normal Saree,Vyla,3190,2190,pcs,8,0,Colour patch 1 pec *,,,,,,,
842,,Ditsy Dawn Saree,single,8131101105,VSINS095,Normal Saree,Vyla,3790,2790,pcs,4,0,,,,,,,,
843,,Peacock Graffiti Saree,single,9946947835,VSINS096,Normal Saree,Vyla,6990,5990,pcs,12,0,,,,,,,,
844,,Ancient Vines Saree,single,8980326741,VSINS097,Normal Saree,Vyla,2790,1790,pcs,5,0,,,,,,,,
845,,Ahalya Block Print Saree *,single,2851181392,VSINS098,Normal Saree,Vyla,2690,1690,pcs,3,0,damage 1,,,,,,,
846,,Teal Royale Saree #,single,0926694646,VSINS099,Normal Saree,Vyla,4990,1990,pcs,2,0,Old quntty 4  08/17,,,,,,,
847,,Navy Tapestry Saree #,single,2091274891,VSINS100,Normal Saree,Vyla,4990,2590,pcs,6,0,,,,,,,,
848,,The Autumnal Vortex Saree,single,5378967711,VSINS101,Normal Saree,Vyla,2390,1390,pcs,3,0,,,,,,,,
849,,Lunar Meadow Saree,single,0264987643,VSINS102,Normal Saree,Vyla,3990,2990,pcs,5,0,,,,,,,,
850,,Vintage Floral Saree,single,0452037025,VSINS103,Normal Saree,Vyla,3890,2890,pcs,1,0,,,,,,,,
851,,The Nordic Batik Saree,single,4869924322,VSINS104,Normal Saree,Vyla,2990,1990,pcs,4,0,,,,,,,,
852,,Ankara Illusion Saree,single,6162161481,VSINS105,Normal Saree,Vyla,3890,2890,pcs,4,0,,,,,,,,
853,,Tussar Twine Saree,single,3061842333,VSINS106,Normal Saree,Vyla,3290,2290,pcs,5,0,,,,,,,,
854,,Victorian Rosewood Saree,single,6916359873,VSINS107,Normal Saree,Vyla,3890,2890,pcs,11,0,,,,,,,,
855,,Riviera Meadow Saree,single,4252937599,VSINS108,Normal Saree,Vyla,3990,2990,pcs,8,0,,,,,,,,
857,,Lattice Luxury Saree,single,9915123351,VSISA146,wedding saree,Vyla,10890,8890,pcs,6,0,,,,,,,,
859,,The Mosaic Verse Saree,single,0579662820,VSISA145,Party Saree,Vyla,15990,13990,pcs,6,0,,,,,,,,
860,,Sage Whisper Saree,single,0694427284,VSISA147,Party Saree,Vyla,17490,15490,pcs,6,0,,,,,,,,
861,,Ametrine Maze Saree,single,8051175080,VSINS109,Normal Saree,Vyla,4590,3590,pcs,1,0,,,,,,,,
862,,Verdant Ivy Saree,single,2342859212,VSISA148,Party Saree,Vyla,12990,10990,pcs,4,0,,,,,,,,
863,,Monaco Mist Saree,single,2171984094,VSISA149,Party Saree,Vyla,10990,9990,pcs,6,0,,,,,,,,
864,,Royal Astral Saree,single,9008903744,VSISA151,Party Saree,Vyla,8790,6790,pcs,6,0,,,,,,,,
865,,Royal Prism Saree,single,2602114752,VSISA152,Party Saree,Vyla,9990,7990,pcs,8,0,,,,,,,,
866,,Stellar Bloom Saree #,single,6766347150,VSISA153,wedding saree,Vyla,12690,11600,pcs,6,0,,,,,,,,
867,,bathik long skirt,single,1200641851,VLBFK0200,laxary skirt,Vyla,7890,7200,unit,0,0,,,,,,,,
868,,bathik long skirt,single,9665079975,VLBFK0201,laxary skirt,Vyla,7990,7300,unit,1,0,,,,,,,,
869,,bathik long skirt,single,5612864129,VLBFK0202,laxary skirt,Vyla,7990,7200,unit,1,0,,,,,,,,
870,,bathik long skirt,single,2083809759,VLBFK0203,laxary skirt,Vyla,7290,6800,unit,1,0,,,,,,,,
871,,bathik long skirt,single,3442754499,VLBFK0204,laxary skirt,Vyla,8290,8290,unit,1,0,,,,,,,,
872,,bathik long skirt,single,5815880855,VLBFK0205,laxary skirt,Vyla,8990,8600,unit,0,0,,,,,,,,
873,,bathik long skirt,single,0162059655,VLBFK0206,laxary skirt,Vyla,7690,7000,unit,1,0,,,,,,,,
874,,bathik long skirt,single,7598574832,VLBFK0207,laxary skirt,Vyla,7290,6800,unit,1,0,,,,,,,,
875,,bathik long skirt,single,5932412393,VLBFK0208,laxary skirt,Vyla,7490,6900,unit,1,0,,,,,,,,
876,,raparound #,single,2260674098,VLBFK0209,laxary skirt,Vyla,4990,3200,unit,9,0,,,,,,,,
877,,geometric saree,single,0548930911,VSISA200,Normal Saree,Vyla,7990,7200,unit,5,0,,,,,,,,
878,,two colour line saree,single,4505221843,VSISA201,Normal Saree,Vyla,7690,7100,unit,7,0,,,,,,,,
879,,three colour saree #,single,5928835650,VSISA202,SAREE S2,Vyla,8690,7000,unit,3,0,,,,,,,,
880,,Embroidered jeket pics pn saree,single,7531463820,VSISA203,Normal Saree,Vyla,9990,9200,unit,11,0,,,,,,,,
881,,Silk Embroidered saree,single,2846479689,VSISA204,Normal Saree,Vyla,5890,5200,unit,5,0,,,,,,,,
882,,cotten long tassle,single,3008457604,VSISA205,Normal Saree,Vyla,6990,6000,unit,4,0,,,,,,,,
883,,gold line saree,single,0101115804,VSISA206,Normal Saree,Vyla,10990,10000,unit,4,0,,,,,,,,
884,,Sonam Silk Saree,single,4253224669,VSINS185,Normal Saree,Vyla,4190,3800,unit,8,0,,,,,,,,
885,,copper gold border saree,single,7382520514,VSINS165,Normal Saree,Vyla,7490,5200,unit,6,0,,,,,,,,
886,,pink tassle saree #,single,5539908858,VSINS173,Normal Saree,Vyla,7690,7000,unit,7,0,,,,,,,,
887,,red tassle saree,single,5759904537,VSINS183,Normal Saree,Vyla,7890,7200,unit,6,0,,,,,,,,
888,,chek saree,single,6313414414,VSINS193,Normal Saree,Vyla,3790,3200,unit,8,0,,,,,,,,
889,,black line saree #,single,5486143961,VSINS199,Normal Saree,Vyla,8590,7000,unit,2,0,,,,,,,,
890,,denim shirt,single,1944655961,VLBJ011,laxary,victoria jones,7990,7200,unit,4,0,,,,,,,,
891,,denim shirt,single,3636114988,VLBJ111,laxary,fashon bug,7690,7100,unit,4,0,,,,,,,,
892,,flower boder ful kit indian kurutha,single,8180461206,VSIK55,Indian Kurthi,Bhavika Life Style,8990,8100,unit,2,0,,,,,,,,
893,,colar denim crop top,single,8601915164,VLBJ112,laxary,new direction,7190,6800,unit,4,0,,,,,,,,
894,,kurutha frock,single,5596897337,VSIK60,Indian Kurthi,Bhavika Life Style,6990,9200,unit,3,0,,,,,,,,
895,,Short Sleeve Denim Jacket,single,7434811546,VLBJ015,laxary,Vyla,7590,6800,unit,6,0,,,,,,,,
896,,ful kit luxsary @,single,1481432518,VLBJ019,laxary,Vyla,9990,9200,unit,5,0,,,,,,,,
897,,coler denim shirt,single,5822977304,VLBJ025,laxary,Vyla,7490,6900,unit,4,0,,,,,,,,
898,,denim metirial crop top,single,7240183855,VLBJ028,laxary,Vyla,6590,6100,unit,7,0,,,,,,,,
899,,sea blue skirt *,single,2506475410,VCISK010,Skirt,Weekend,7490,6800,unit,4,0,1 PEC DAMAGE *,,,,,,,
900,,denim shirt,single,3213928790,VLBJ030,laxary,koret,6990,6100,unit,2,0,,,,,,,,
901,,denim shirt,single,3730156843,VLBJ031,laxary,Vyla,6790,6200,unit,4,0,,,,,,,,
902,,frock kurthi,single,0658003768,VSIK66,Indian Kurthi,Vyla,7290,6800,unit,6,0,,,,,,,,
903,,white denim shirt #,single,3135008940,VLBJ035,laxary,riders,4990,3100,unit,0,0,,,,,,,,
904,,white jakect,single,5690632797,VLBJ036,laxary,Vyla,5990,5200,unit,4,0,,,,,,,,
905,,denim hart  shirt,single,0942570681,VLBJ037,laxary,kikomo,5990,5200,unit,1,0,,,,,,,,
906,,black coler denim shirt,single,2179321508,VLBJ038,laxary,cabincreek,7890,7200,unit,1,0,,,,,,,,
907,,flower denim shirt,single,5318394250,VLBJ039,laxary,dimples,6290,5800,unit,0,0,,,,,,,,
908,,indian kurthi,single,0766815896,VSIK67,Indian Kurthi,Vyla,5490,4900,unit,12,0,,,,,,,,
909,,indian kurthi flower,single,0203333447,VSIK68,Indian Kurthi,Vyla,7490,7200,unit,4,0,,,,,,,,
910,,under skirt,single,5269236842,VSIK69,under skirt,Baba,2190,1800,unit,80,0,,,,,,,,
911,,indian frock,single,0488617970,VSIK70,Indian Kurthi,Vyla,6990,6200,unit,3,0,,,,,,,,
912,,butterfly rose t shirt,single,6180282861,VCITS00100,T Shirt,dillnger,2790,2100,unit,11,0,,,,,,,,
913,,butten frock #,single,4426008291,VCBFR0175,Frock,Vyla,3990,3700,unit,2,0,,,,,,,,
914,,flower top,single,6309888006,VCIT022,Top,Yawen For Her,3190,2800,unit,4,0,,,,,,,,
915,,mini flower blouse,single,1554488158,VCBBL0189,Blouse,Yawen For Her,4790,4200,unit,5,0,,,,,,,,
916,,denim pants 02,single,7893348527,VLBJ040,Pants,Vyla,6990,5200,unit,1,0,,,,,,,,
917,,denim shirt,single,7759983094,VLBJ050,T Shirt,dotti,5990,4200,unit,1,0,,,,,,,,
918,,denim frock 00,single,0131201938,VLBJ051,Frock,old navy,7990,6200,unit,0,0,,,,,,,,
919,,denim poket frock 01,single,6548374538,VLBJ042,Frock,denim,8690,7200,unit,1,0,,,,,,,,
920,,crop top 001 @,single,3276165522,VLBCR065,Crop Top,Vyla,5690,4200,unit,10,0,,,,,,,,
921,,blue denim,single,6683609814,VCBLJ020,Pants,24Carat,6490,5200,unit,14,0,,,,,,,,
922,,blue wosh box pant @,single,5913069499,VCBLJ021,Pants,24Carat,6590,5100,unit,19,0,,,,,,,,
923,,box pant @,single,7544105134,VCBLJ023,Box Pants,denim,4190,3200,unit,20,0,,,,,,,,
924,,pach denim *,single,1503328747,VCBLJ024,Pants,Vyla,5990,4300,unit,1,0,Damage 1 pec,,,,,,,
925,,denim botten frock,single,7247351751,VCBJS0045,Frock,old navy,5190,4200,unit,1,0,,,,,,,,
930,,#@night frock,single,3613252460,VCINW100,Night Wear,Vyla,3190,2400,unit,60,0,,,,,,,,
931,,denim frok with poket,single,9460686548,VCBJS0048,Frock,charter clud,6890,5800,unit,1,0,,,,,,,,
932,,just keep going #,single,5650805302,VLBJ150,T Shirt,BELOVED,3490,2200,unit,10,0,,,,,,,,
933,,dobel poket blouse #@,single,9145952128,VCBBL0199,Blouse,Vyla,5790,4200,unit,6,0,,,,,,,,
934,,vivel saree @,single,5546225366,VSINS200,Normal Saree,vivel,4990,3500,unit,7,0,,,,,,,,
935,,denim  pants 00,single,6100537761,VCBLJ124,Pants,Vyla,6990,5300,unit,1,0,,,,,,,,
936,,Belted Skirt @,single,1689237357,VLBSK0190,Skirt,TAT,6590,5500,unit,0,0,,,,,,,,
937,,dobble line t shirt,single,7938607341,VLBJ155,T Shirt,Viola,3490,2500,unit,3,0,,,,,,,,
938,,hand bag @1,single,8540575931,VCBBA010,Bags,Viola,6590,5700,unit,3,0,,,,,,,,
939,,hand bag @2,single,1756796352,VCBBA011,Bags,Viola,6290,5600,unit,4,0,,,,,,,,
940,,hand bag @3,single,6013775939,VCBBA012,Bags,Viola,7190,6200,unit,1,0,,,,,,,,
941,,hand bag @4,single,4745070336,VCBBA013,Bags,Viola,6290,5500,unit,4,0,,,,,,,,
942,,WHITE LINE SAREE @,single,9949643279,VSISA1025,Normal Saree,Vyla,9590,900000,unit,5,0,,,,,,,,
943,,SAREE 0002 @,single,9772315484,VSINS198,Normal Saree,Vyla,5490,4800,unit,22,0,,,,,,,,
944,,FIVE LINE SAREE @,single,5936463002,VSISA213,Normal Saree,Viola,7690,7000,unit,4,0,,,,,,,,
945,,flower saree 001,single,7565301156,VSISA214,Normal Saree,Vyla,7990,7000,unit,5,0,,,,,,,,
946,,flower saree 002@,single,7490970692,VSISA215,Normal Saree,Vyla,4290,3800,unit,3,0,Old available quantity _2,,,,,,,
947,,flower saree 003,single,5853279930,VSISA216,Normal Saree,Vyla,3990,2800,unit,1,0,,,,,,,,
948,,blue flower saree 001,single,0019629165,VSISA217,Normal Saree,Vyla,3790,3000,unit,1,0,"old contity 0---

we have 1 pec 2026/07/25",,,,,,,
949,,key tags,single,0428917385,KEY001,key tags,Viola,490,290,unit,6,0,,,,,,,,
950,,saree 0001,single,4884349060,VSINS166,Normal Saree,Vyla,4990,3800,unit,3,0,,,,,,,,
951,,anuraj jaipurcot saree @,single,6966215839,VSINS111,Normal Saree,Vyla,3490,2800,unit,1,0,,,,,,,,
952,,Ethereal Cream Ensemble @,single,3423235351,VCBFK0200,Full Kit,Vyla,8990,8200,unit,1,0,,,,,,,,
953,,Elegant Lace Detail Shorts @,single,1346406161,VCIST050,Short,Vyla,4890,4100,unit,1,0,,,,,,,,
954,,party saree 001 @,single,8491675530,VSINS170,Normal Saree,Vyla,4990,4100,unit,1,0,,,,,,,,
955,,chek saree 01 @,single,9704749130,VSINS250,Normal Saree,Vyla,7690,6800,unit,2,0,,,,,,,,
956,,white line full kit @#,single,2232252923,VCBFK0150,Full Kit,Vyla,6890,7100,unit,3,0,,,,,,,,
957,,white line full kit 01@#,single,5017035811,VCBFK0151,Full Kit,Vyla,6490,5900,unit,8,0,,,,,,,,
958,,dobble poket full kit 02 @,single,2021532021,VCBFK0152,Full Kit,Vyla,6990,6000,unit,1,0,,,,,,,,
959,,fit lining full kit @,single,1807835219,VCBFK0153,Full Kit,Vyla,7890,7200,unit,1,0,,,,,,,,
960,,flower blouse #,single,5526158063,VCBBL0190,Blouse,Vyla,4790,4000,unit,3,0,,,,,,,,
961,,zip over coat 01 @,single,7604785156,VCBBL000,Over Coat,Vyla,2490,1800,unit,0,0,,,,,,,,
962,,denim short 01@,single,1271179386,VCBBL011,Short,MAX,3990,2800,unit,1,0,,,,,,,,
963,,broun colour short denim 01@,single,4749759150,VCBBL012,Short,Vyla,4190,3200,unit,1,0,,,,,,,,
964,,blu colour white flowers saree@,single,6355874441,VSINS251,Normal Saree,Vyla,5990,4500,unit,1,0,,,,,,,,
966,,mm mayuri saree jacket,single,0850377007,VSIJP033,Saree Jacket PC,Mayuri,990,500,unit,25,0,,,,,,,,
967,,gogad lapetyoprt @,single,4568308265,VSIJP032,Saree Jacket PC,Vyla,1190,800,unit,10,0,,,,,,,,
968,,Varsha silk mills saree @ #,single,9125839303,VSINS230,Normal Saree,Vyla,5790,2800,unit,8,0,,,,,,,,
969,,nsm erodeja saree @,single,8625444655,VSINS231,Normal Saree,Vyla,6790,5200,unit,1,0,,,,,,,,
970,,flower patten saree @,single,2772367654,VSINS232,Normal Saree,Vyla,3990,2000,unit,1,0,,,,,,,,
971,,cotton one colour desing saree @,single,9282248535,VSINS132,Normal Saree,Vyla,8290,7200,unit,10,0,,,,,,,,
972,,red colour black patten saree @,single,9469991288,VSINS133,Normal Saree,Vyla,6990,5200,unit,1,0,,,,,,,,
973,,shree krishna wedding saree,single,4100015645,VSINS300,wedding saree,shreekrishna,14690,15000,unit,6,0,,,,,,,,
974,,shipkala wedding saree,single,1321804429,VSINS301,wedding saree,shipkala,10990,9500,unit,6,0,,,,,,,,
975,,The Silver Petal Series  saree,single,2345648800,VSINS302,wedding saree,shreekrishna,14790,15300,unit,6,0,,,,,,,,
976,,Golden Droplet Series saree,single,5185797049,VSINS303,wedding saree,shreekrishna,18990,17500,unit,6,0,,,,,,,,
977,,Lime Shimmer saree,single,0238141841,VSINS304,wedding saree,shreekrishna,10990,9200,unit,5,0,,,,,,,,
978,,modern floral striped chiffon saree,single,1465000823,VSINS305,wedding saree,saree,9990,8200,unit,6,0,,,,,,,,
979,,Purple-Iris Sky Series saree *,single,4998406583,VSINS306,wedding saree,shreekrishna,8490,8100,unit,6,0,1 Saree damage..*,,,,,,,
980,,​Nature's Elegance saree,single,1079437045,VSINS307,wedding saree,shreekrishna,16490,15200,unit,6,0,,,,,,,,
981,,Metallic Petals Saree,single,9415758061,VSISA160,wedding saree,shreekrishna,15590,14200,unit,6,0,,,,,,,,
982,,Lavender Bloom Collection saree,single,1965255996,VSISA161,wedding saree,shreekrishna,17490,1600,unit,6,0,,,,,,,,
983,,Royal Avanti Silk Saree,single,3400169242,VSISA162,wedding saree,saree,26890,25000,unit,4,0,,,,,,,,
984,,Jaipur Pearl Saree,single,4121673719,VSISA163,Normal Saree,saree,9990,8200,unit,8,0,,,,,,,,
985,,Floral Maxi Dress,single,5525038235,VCBJS0100,Frock,Vyla,5690,4100,unit,1,0,new,,,,,,,
986,,Midnight Breeze Set,single,9175994753,VCBJS0101,Full Kit,Vyla,7990,6000,unit,0,0,,,,,,,,
987,,Floral Wrap Skirt,single,8794946645,VCBJS0102,Skirt,Vyla,4790,3200,unit,0,0,,,,,,,,
988,,Ruched Crop Top,single,2198254355,VCBJS0103,Crop Top,Vyla,3290,2500,unit,1,0,,,,,,,,
989,,​Pink Gingham Summer Set,single,2130474823,VCBJS0104,Full Kit,Vyla,5290,4200,unit,1,0,,,,,,,,
990,,​Tropical Floral Slit Dress,single,4635525497,VCBJS0105,Frock,Vyla,5990,4300,unit,1,0,,,,,,,,
991,,lounge short @,single,0572560111,VCIST100,Short,Vyla,1190,800,unit,10,0,,,,,,,,
992,,Loungewear,single,2693346243,VCBNW200,Night Wear,Vyla,1090,800,unit,2,0,,,,,,,,
993,,​Glow & Cozy Shorts,single,3333168843,VCBNW201,Night Wear,Vyla,590,400,unit,0,0,,,,,,,,
994,,Diamond Line Shorts,single,3035281238,VCBNW202,Night Wear,Vyla,890,600,unit,2,0,,,,,,,,
995,,Classic Paisley Trousers,single,2583986701,VCBNW203,Night Wear,Vyla,1690,1000,unit,2,0,,,,,,,,
996,,Sweet Kitty Sleepwear,single,1160156553,VCBNW204,Night Wear,Vyla,1690,1200,unit,1,0,,,,,,,,
997,,Blossom Breeze Shorts,single,8838838449,VCBNW205,Night Wear,Vyla,1090,800,unit,4,0,,,,,,,,
998,,Flying Birds Pajamas,single,5343306673,VCBNW206,Night Wear,Vyla,1490,1000,unit,1,0,,,,,,,,
999,,​Sleeveless Nightdress,single,1918075428,VCBNW207,Night Wear,Vyla,2690,2000,unit,20,0,,,,,,,,
1000,,Sleepwear Set,single,5072016886,VCBNW208,Night Wear,Vyla,3290,2800,unit,3,0,,,,,,,,
1001,,flower skini,single,2972541122,VCBJS0106,skini,Vyla,2190,1000,unit,1,0,,,,,,,,
1002,,​Sleeveless zibra pattern,single,5489979596,VCBNW209,Night Wear,Vyla,1890,1200,unit,7,0,,,,,,,,
1003,,​GUESS Striped Eyelet Dress,single,8997245690,VSIJP050,SAREE S1,saree,9990,8000,unit,3,0,,,,,,,,
1009,,Serene Border flower Saree #,single,2790288442,VSISA1000,Normal Saree,Vyla,5790,4200,unit,3,0,,,,,,,,
1010,,Border flower Saree  #,single,7865700381,VSISA1001,Normal Saree,Vyla,5790,4200,unit,0,0,,,,,,,,
1011,,silver line saree #,single,9465865676,VSINS197,Normal Saree,Vyla,8990,7200,unit,3,0,,,,,,,,
1012,,butterfly prited saree,single,3812539638,VSISA1002,Normal Saree,Vyla,7990,6000,unit,1,0,,,,,,,,
1013,,embroider Saree,single,1544551734,VSISA1003,Normal Saree,Vyla,8790,8000,unit,1,0,,,,,,,,
1014,,Inner Wears RIKHAZ,single,7512041079,VCIUG016,Under Garments,RIKHAZ,1990,800,unit,59,0,,,,,,,,
1015,,colan print saree,single,6342512541,VCIUG200,SAREE S2,saree,7990,6000,unit,6,0,,,,,,,,
1016,,traditional art print saree,single,2431634151,VCIUG201,SAREE S2,saree,6790,5000,unit,9,0,,,,,,,,
1017,,Midnight Polka Dot Saree,single,2591992147,VCIUG202,SAREE S2,saree,6990,5000,unit,9,0,,,,,,,,
1018,,Traditional Border Print saree,single,5502837256,VCIUG203,SAREE S2,saree,7990,6000,unit,9,0,,,,,,,,
1019,,Organza Saree,single,9304325361,VCIUG204,SAREE S2,saree,6890,5000,unit,9,0,,,,,,,,
1020,,Maroon print saree,single,0398644620,VCIUG205,SAREE S2,saree,5990,4000,unit,9,0,,,,,,,,
1021,,Batiq Prints saree,single,8395412211,VCIUG206,SAREE S2,saree,7990,6000,unit,9,0,,,,,,,,
1022,,Floral Digital Print saree,single,9956894883,VCIUG207,SAREE S2,saree,8990,7000,unit,9,0,,,,,,,,
1023,,Semi Tussar Silk Saree,single,4068401161,VCIUG208,SAREE S2,saree,7690,7000,unit,9,0,,,,,,,,
1024,,printed flower saree,single,6621378749,VCIUG209,SAREE S2,saree,7490,6800,unit,6,0,,,,,,,,
1025,,Hand Block Printed saree,single,9308695020,VCIUG210,SAREE S2,saree,9690,8000,unit,8,0,,,,,,,,
1026,,bathiq floral saree,single,2159985441,VCIUG211,SAREE S2,saree,5290,4700,unit,15,0,,,,,,,,
1027,,Batik Printed saree,single,8446348792,VCIUG212,SAREE S2,saree,6490,5000,unit,5,0,,,,,,,,
1028,,Block Printed saree,single,1423873433,VCIUG213,SAREE S2,saree,7990,7000,unit,3,0,,,,,,,,
1029,,Batik Printed Fabric saree,single,8915230101,VCIUG214,SAREE S2,saree,6290,5800,unit,2,0,,,,,,,,
1030,,bathiw rose flower  saree,single,8915761544,VCIUG215,SAREE S2,saree,8790,8000,unit,2,0,,,,,,,,
1031,,Temple Border saree,single,6293828096,VCIUG216,SAREE S2,saree,8690,8100,unit,2,0,,,,,,,,
1032,,Bagru Hand Block Printed saree,single,9145910843,VCIUG217,SAREE S2,saree,8990,8000,unit,4,0,,,,,,,,
1033,,Batik Floral Buttas saree,single,8463371872,VCIUG218,SAREE S2,saree,7490,6800,unit,4,0,,,,,,,,
1034,,Stripes saree,single,4362631558,VCIUG219,SAREE S2,saree,7990,7000,unit,6,0,,,,,,,,
1035,,Printed one side saree,single,4644026920,VCIUG220,SAREE S2,saree,8990,8000,unit,3,0,,,,,,,,
1036,,Silk Sunset saree,single,3752525109,VCIUG221,SAREE S2,saree,9890,9000,unit,9,0,,,,,,,,
1037,,Amber Glow Saree,single,4002320676,VCIUG230,SAREE S2,saree,7990,7000,unit,9,0,,,,,,,,
1038,,Soft Royal Azure saree,single,8018985071,VCIUG231,SAREE S2,saree,8990,8000,unit,9,0,,,,,,,,
1039,,Batik Bloom Saree,single,4815103321,VCIUG233,SAREE S2,saree,7990,7000,unit,9,0,,,,,,,,
1040,,indian kurthi flower boders @,single,7775907410,VSIK71,Indian Kurthi,Vyla,7890,7000,unit,1,0,,,,,,,,
1041,,kurthi white flower patton @,single,3777447149,VSIK72,Indian Kurthi,Vyla,4990,4000,unit,1,0,,,,,,,,
1042,,Indian Kurthi with sholl @,single,5049619674,VSIK73,Indian Kurthi,Vyla,7490,6500,unit,4,0,,,,,,,,
1043,,embroided saree @,single,2412475707,VSINS0012,Normal Saree,Vyla,5790,5000,unit,2,0,,,,,,,,
1044,,Petal Charm crop top,single,7193209726,VCBBL0010,Crop Top,Amata,3790,2900,unit,15,0,1 pec damage discount,,,,,,,
1045,,Radiant White Crop top **,single,6036702638,VCBBL0011,Crop Top,Amata,3590,2900,unit,21,0,Damage pellam 15 pec***,,,,,,,
1046,,Puffed sleeves crop top,single,5835724319,VCBBL0012,Crop Top,Amata,3690,3000,unit,5,0,,,,,,,,
1047,,Coastal eyelet top,single,2716098482,VCBBL0015,Crop Top,Amata,4290,3000,unit,13,0,Damage 5 ***** clear damege.....,,,,,,,
1048,728,Casual high short - XXL,variable,9124973710,VCIST010-XS,Short,Sash&rose,2490,1800,unit,8,0,Xs 1,XXL,VCIST010-XS,0501629685,1800,2490,1,1
